newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Miletus
6 Alexander Side
7 Alexander Gordion
8 Alexander Ankara
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Issus
12 Alexander Sidon
13 Alexander Sidon
14 Alexander Issus
15 Alexander Issus
16 Alexander Issus
17 Alexander Issus
18 Alexander Issus
19 Alexander Tarsus
20 Alexander Tarsus
21 Alexander Tarsus
22 Alexander Tarsus
23 Alexander Ankara
24 Alexander Ankara
25 Alexander Ankara
26 Alexander Ankara
27 Alexander Comana
28 Alexander Comana
29 Alexander Comana
30 Alexander Comana
31 Alexander Ankara
32 Alexander Ankara
33 Alexander Gordion
34 Alexander Side
35 Alexander Miletus
36 Alexander Sardis
37 Alexander Gordion
38 Alexander Ankara
39 Alexander Ankara
40 Alexander Tarsus
41 Alexander Issus
42 Alexander Sidon
43 Alexander Sidon
44 Alexander Tyre
45 Alexander Damascus
46 Alexander Gaugamela
47 Alexander Comana
48 Alexander Ankara
49 Alexander Tarsus
50 Alexander Side
51 Alexander Miletus
52 Alexander Miletus
53 Alexander Sardis
54 Alexander Gordion
55 Alexander Gordion
56 Alexander Side
57 Alexander Side
58 Alexander Tarsus
59 Alexander Tarsus
60 Alexander Tarsus
61 Alexander Tarsus
62 Alexander Ankara
63 Alexander Ankara
64 Alexander Tarsus
65 Alexander Tarsus
66 Alexander Tarsus
67 Alexander Tarsus
68 Alexander Tarsus
69 Alexander Tarsus
70 Alexander Tarsus
71 Alexander Tarsus
score:0.230769 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Miletus
6 Alexander Side
7 Alexander Gordion
8 Alexander Ankara
9 Alexander Ankara
10 Alexander Tarsus
11 Alexander Issus
12 Alexander Issus
13 Alexander Tarsus
14 Alexander Tarsus
15 Alexander Side
16 Alexander Miletus
17 Alexander Sardis
18 Alexander Gordion
19 Alexander Ankara
20 Alexander Comana
21 Alexander Comana
22 Alexander Comana
23 Alexander Gaugamela
24 Alexander Gaugamela
25 Alexander Comana
26 Alexander Comana
27 Alexander Ankara
28 Alexander Gordion
29 Alexander Sardis
30 Alexander Sardis
31 Alexander Sardis
32 Alexander Miletus
33 Alexander Side
34 Alexander Tarsus
35 Alexander Tarsus
36 Alexander Issus
37 Alexander Issus
38 Alexander Issus
39 Alexander Issus
40 Alexander Issus
41 Alexander Issus
42 Alexander Sidon
43 Alexander Sidon
44 Alexander Tyre
45 Alexander Damascus
46 Alexander Damascus
47 Alexander Gaugamela
48 Alexander Comana
49 Alexander Ankara
50 Alexander Gordion
51 Alexander Sardis
52 Alexander Miletus
53 Alexander Side
54 Alexander Tarsus
55 Alexander Tarsus
56 Alexander Tarsus
57 Alexander Tarsus
58 Alexander Tarsus
59 Alexander Tarsus
60 Alexander Tarsus
61 Alexander Tarsus
62 Alexander Tarsus
63 Alexander Tarsus
64 Alexander Tarsus
65 Alexander Tarsus
66 Alexander Tarsus
67 Alexander Tarsus
68 Alexander Tarsus
69 Alexander Tarsus
70 Alexander Tarsus
71 Alexander Tarsus
score:0.230769 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Granicus
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Gordion
8 Alexander Ankara
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Issus
12 Alexander Sidon
13 Alexander Sidon
14 Alexander Issus
15 Alexander Issus
16 Alexander Issus
17 Alexander Tarsus
18 Alexander Tarsus
19 Alexander Tarsus
20 Alexander Ankara
21 Alexander Ankara
22 Alexander Ankara
23 Alexander Ankara
24 Alexander Ankara
25 Alexander Comana
26 Alexander Comana
27 Alexander Comana
28 Alexander Gaugamela
29 Alexander Gaugamela
30 Alexander Comana
31 Alexander Comana
32 Alexander Comana
33 Alexander Ankara
34 Alexander Tarsus
35 Alexander Side
36 Alexander Miletus
37 Alexander Sardis
38 Alexander Gordion
39 Alexander Side
40 Alexander Tarsus
41 Alexander Side
42 Alexander Side
43 Alexander Side
44 Alexander Gordion
45 Alexander Ankara
46 Alexander Tarsus
47 Alexander Issus
48 Alexander Sidon
49 Alexander Tyre
50 Alexander Tyre
51 Alexander Damascus
52 Alexander Gaugamela
53 Alexander Comana
54 Alexander Ankara
55 Alexander Tarsus
56 Alexander Ankara
57 Alexander Ankara
58 Alexander Gordion
59 Alexander Sardis
60 Alexander Miletus
61 Alexander Side
62 Alexander Side
63 Alexander Miletus
64 Alexander Side
65 Alexander Tarsus
66 Alexander Tarsus
67 Alexander Tarsus
68 Alexander Tarsus
69 Alexander Tarsus
70 Alexander Tarsus
71 Alexander Tarsus
score:0.230769 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Granicus
3 Alexander Granicus
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Gordion
8 Alexander Ankara
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Sidon
12 Alexander Sidon
13 Alexander Issus
14 Alexander Issus
15 Alexander Tarsus
16 Alexander Tarsus
17 Alexander Ankara
18 Alexander Gordion
19 Alexander Gordion
20 Alexander Gordion
21 Alexander Side
22 Alexander Tarsus
23 Alexander Tarsus
24 Alexander Tarsus
25 Alexander Issus
26 Alexander Issus
27 Alexander Sidon
28 Alexander Tyre
29 Alexander Tyre
30 Alexander Tyre
31 Alexander Damascus
