newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Side
8 Alexander Tarsus
9 Alexander Ankara
10 Alexander Gordion
11 Alexander Sardis
12 Alexander Miletus
13 Alexander Side
14 Alexander Tarsus
15 Alexander Tarsus
16 Alexander Tarsus
17 Alexander Ankara
18 Alexander Ankara
19 Alexander Comana
20 Alexander Gaugamela
21 Alexander Arbela
22 Alexander Susa
23 Alexander Babylon
24 Alexander Arbela
25 Alexander Gaugamela
26 Alexander Gaugamela
27 Alexander Comana
28 Alexander Ankara
29 Alexander Tarsus
30 Alexander Issus
31 Alexander Issus
32 Alexander Issus
33 Alexander Tarsus
34 Alexander Ankara
35 Alexander Gordion
36 Alexander Side
37 Alexander Miletus
38 Alexander Side
39 Alexander Tarsus
40 Alexander Ankara
41 Alexander Ankara
42 Alexander Tarsus
43 Alexander Ankara
44 Alexander Comana
45 Alexander Comana
46 Alexander Comana
47 Alexander Ankara
48 Alexander Gordion
49 Alexander Sardis
50 Alexander Miletus
51 Alexander Side
52 Alexander Tarsus
53 Alexander Tarsus
54 Alexander Tarsus
55 Alexander Tarsus
56 Alexander Side
57 Alexander Side
58 Alexander Gordion
59 Alexander Sardis
60 Alexander Miletus
61 Alexander Side
62 Alexander Tarsus
63 Alexander Ankara
64 Alexander Tarsus
65 Alexander Side
66 Alexander Tarsus
67 Alexander Side
68 Alexander Tarsus
69 Alexander Side
70 Alexander Tarsus
71 Alexander Side
score:0.225 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Side
8 Alexander Tarsus
9 Alexander Ankara
10 Alexander Gordion
11 Alexander Side
12 Alexander Tarsus
13 Alexander Tarsus
14 Alexander Tarsus
15 Alexander Ankara
16 Alexander Ankara
17 Alexander Comana
18 Alexander Gaugamela
19 Alexander Arbela
20 Alexander Babylon
21 Alexander Arbela
22 Alexander Gaugamela
23 Alexander Gaugamela
24 Alexander Gaugamela
25 Alexander Comana
26 Alexander Ankara
27 Alexander Gordion
28 Alexander Side
29 Alexander Tarsus
30 Alexander Issus
31 Alexander Issus
32 Alexander Tarsus
33 Alexander Ankara
34 Alexander Gordion
35 Alexander Side
36 Alexander Miletus
37 Alexander Side
38 Alexander Tarsus
39 Alexander Ankara
40 Alexander Ankara
41 Alexander Tarsus
42 Alexander Ankara
43 Alexander Comana
44 Alexander Comana
45 Alexander Ankara
46 Alexander Gordion
47 Alexander Sardis
48 Alexander Miletus
49 Alexander Miletus
50 Alexander Side
51 Alexander Side
52 Alexander Tarsus
53 Alexander Tarsus
54 Alexander Side
55 Alexander Gordion
56 Alexander Sardis
57 Alexander Miletus
58 Alexander Sardis
59 Alexander Miletus
60 Alexander Side
61 Alexander Tarsus
62 Alexander Ankara
63 Alexander Tarsus
64 Alexander Tarsus
65 Alexander Side
66 Alexander Side
67 Alexander Side
68 Alexander Tarsus
69 Alexander Side
70 Alexander Side
71 Alexander Side
score:0.225 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Side
8 Alexander Tarsus
9 Alexander Ankara
10 Alexander Gordion
11 Alexander Sardis
12 Alexander Miletus
13 Alexander Side
14 Alexander Tarsus
15 Alexander Tarsus
16 Alexander Ankara
17 Alexander Ankara
18 Alexander Comana
19 Alexander Gaugamela
20 Alexander Arbela
21 Alexander Babylon
22 Alexander Arbela
23 Alexander Gaugamela
24 Alexander Gaugamela
25 Alexander Comana
26 Alexander Ankara
27 Alexander Gordion
28 Alexander Side
29 Alexander Tarsus
30 Alexander Issus
31 Alexander Issus
32 Alexander Tarsus
33 Alexander Ankara
34 Alexander Gordion
35 Alexander Side
36 Alexander Miletus
37 Alexander Side
38 Alexander Tarsus
39 Alexander Ankara
40 Alexander Ankara
41 Alexander Tarsus
42 Alexander Ankara
43 Alexander Comana
44 Alexander Comana
45 Alexander Comana
46 Alexander Ankara
47 Alexander Gordion
48 Alexander Sardis
49 Alexander Miletus
50 Alexander Miletus
51 Alexander Side
52 Alexander Side
53 Alexander Tarsus
54 Alexander Tarsus
55 Alexander Side
56 Alexander Gordion
57 Alexander Sardis
58 Alexander Miletus
59 Alexander Side
60 Alexander Tarsus
61 Alexander Ankara
62 Alexander Tarsus
63 Alexander Tarsus
64 Alexander Side
65 Alexander Side
66 Alexander Side
67 Alexander Tarsus
68 Alexander Side
69 Alexander Tarsus
70 Alexander Side
71 Alexander Side
score:0.225 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Sardis
5 Alexander Miletus
6 Alexander Side
7 Alexander Side
8 Alexander Tarsus
9 Alexander Ankara
10 Alexander Gordion
11 Alexander Sardis
12 Alexander Miletus
13 Alexander Side
14 Alexander Tarsus
15 Alexander Tarsus
16 Alexander Ankara
17 Alexander Ankara
18 Alexander Comana
19 Alexander Gaugamela
20 Alexander Arbela
21 Alexander Babylon
22 Alexander Arbela
23 Alexander Gaugamela
24 Alexander Gaugamela
25 Alexander Comana
26 Alexander Ankara
27 Alexander Tarsus
28 Alexander Issus
29 Alexander Issus
30 Alexander Issus
31 Alexander Issus
32 Alexander Tarsus
33 Alexander Ankara
34 Alexander Gordion
35 Alexander Side
36 Alexander Miletus
37 Alexander Side
38 Alexander Tarsus
39 Alexander Ankara
40 Alexander Ankara
41 Alexander Tarsus
42 Alexander Ankara
43 Alexander Comana
44 Alexander Comana
45 Alexander Comana
46 Alexander Ankara
47 Alexander Gordion
48 Alexander Sardis
49 Alexander Miletus
50 Alexander Miletus
51 Alexander Side
52 Alexander Side
53 Alexander Tarsus
54 Alexander Tarsus
55 Alexander Side
56 Alexander Gordion
57 Alexander Sardis
58 Alexander Miletus
59 Alexander Side
60 Alexander Tarsus
61 Alexander Ankara
62 Alexander Tarsus
63 Alexander Side
64 Alexander Tarsus
65 Alexander Side
66 Alexander Side
67 Alexander Tarsus
68 Alexander Side
