newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Pella
3 Alexander Pella
4 Alexander Granicus
5 Alexander Sardis
6 Alexander Ephesus
7 Alexander Miletus
8 Alexander Halicarnassus
9 Alexander Side
10 Alexander Tarsus
11 Alexander Issus
12 Alexander Issus
13 Alexander Tarsus
14 Alexander Ankara
15 Alexander Tarsus
16 Alexander Issus
17 Alexander Byblos
18 Alexander Byblos
19 Alexander Byblos
20 Alexander Byblos
21 Alexander Sidon
22 Alexander Byblos
23 Alexander Byblos
24 Alexander Issus
25 Alexander Byblos
26 Alexander Sidon
27 Alexander Tyre
28 Alexander Gaza
29 Alexander Memphis
30 Alexander Alexandria
31 Alexander Siwa
32 Alexander Alexandria
33 Alexander Siwa
34 Alexander Siwa
35 Alexander Alexandria
36 Alexander Alexandria
37 Alexander Alexandria
38 Alexander Siwa
39 Alexander Alexandria
40 Alexander Memphis
41 Alexander Gaza
42 Alexander Tyre
43 Alexander Damascus
44 Alexander Nisibis
45 Alexander Gaugamela
46 Alexander Arbela
47 Alexander Ecbatana
48 Alexander Ecbatana
49 Alexander Pasargadae
50 Alexander Pasargadae
51 Alexander Pasargadae
52 Alexander Pasargadae
53 Alexander Persepolis
54 Alexander Susa
55 Alexander Susa
56 Alexander Persepolis
57 Alexander Susa
58 Alexander Babylon
59 Alexander Susa
60 Alexander Charax
61 Alexander Charax
62 Alexander Susa
63 Alexander Babylon
64 Alexander Susa
65 Alexander Persepolis
66 Alexander Susa
67 Alexander Susa
68 Alexander Arbela
69 Alexander Ecbatana
70 Alexander Ray
71 Alexander Ecbatana
72 Alexander Ray
73 Alexander Ray
74 Alexander Hecatompylos
75 Alexander Hecatompylos
76 Alexander Ray
77 Alexander Ecbatana
78 Alexander Ray
79 Alexander Ray
80 Alexander Hecatompylos
81 Alexander Ray
82 Alexander Ecbatana
83 Alexander Arbela
84 Alexander Opis
85 Alexander Opis
86 Alexander Opis
87 Alexander Babylon
88 Alexander Susa
89 Alexander Susa
90 Alexander Susa
91 Alexander Persepolis
92 Alexander Pasargadae
93 Alexander Pasargadae
94 Alexander Ecbatana
95 Alexander Arbela
96 Alexander Opis
97 Alexander Opis
98 Alexander Arbela
99 Alexander Gaugamela
100 Alexander Gaugamela
101 Alexander Nisibis
102 Alexander Damascus
103 Alexander Nisibis
104 Alexander Gaugamela
105 Alexander Arbela
106 Alexander Opis
107 Alexander Babylon
108 Alexander Opis
109 Alexander Opis
110 Alexander Opis
111 Alexander Babylon
112 Alexander Susa
113 Alexander Persepolis
114 Alexander Persepolis
115 Alexander Susa
116 Alexander Arbela
117 Alexander Opis
118 Alexander Opis
119 Alexander Babylon
120 Alexander Susa
121 Alexander Arbela
122 Alexander Arbela
123 Alexander Arbela
124 Alexander Ecbatana
125 Alexander Pasargadae
126 Alexander Pasargadae
127 Alexander A Carmania
128 Alexander Bela
129 Alexander Patala
130 Alexander Patala
131 Alexander A Indus
132 Alexander A Indus
133 Alexander Nicaea
134 Alexander Sagala
135 Alexander Nicaea
136 Alexander Texila
137 Alexander Texila
138 Alexander Nicaea
139 Alexander Nicaea
140 Alexander Texila
score:0.548387 maxDepth:66
playoutEnd ----------------------------------------------
