newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Pella
3 Alexander Pella
4 Alexander Granicus
5 Alexander Granicus
6 Alexander Sardes
7 Alexander Gordion
8 Alexander Side
9 Alexander Tarsos
10 Alexander Issus
11 Alexander Issus
12 Alexander Byblos
13 Alexander Issus
14 Alexander Byblos
15 Alexander Sidon
16 Alexander Byblos
17 Alexander Issus
18 Alexander Byblos
19 Alexander Sidon
20 Alexander Tyre
21 Alexander Gaza
22 Alexander Memphis
23 Alexander Alexandria
24 Alexander Paraetonion
25 Alexander Paraetonion
26 Alexander Paraetonion
27 Alexander Alexandria
28 Alexander Alexandria
29 Alexander Alexandria
30 Alexander Paraetonion
31 Alexander Amonin
32 Alexander Paraetonion
33 Alexander Paraetonion
34 Alexander Alexandria
35 Alexander Memphis
36 Alexander Thebe
37 Alexander Memphis
38 Alexander Amonin
39 Alexander Memphis
40 Alexander Alexandria
41 Alexander Paraetonion
42 Alexander Amonin
43 Alexander Memphis
44 Alexander Amonin
45 Alexander Memphis
46 Alexander Gaza
47 Alexander Memphis
48 Alexander Alexandria
49 Alexander Memphis
50 Alexander Gaza
51 Alexander Tyre
52 Alexander Gaza
53 Alexander Tyre
54 Alexander Sidon
55 Alexander Byblos
56 Alexander Byblos
57 Alexander Issus
58 Alexander Issus
59 Alexander Tarsos
60 Alexander Side
61 Alexander Halikarnassos
62 Alexander Halikarnassos
63 Alexander Halikarnassos
64 Alexander Halikarnassos
65 Alexander Side
66 Alexander Halikarnassos
67 Alexander Side
68 Alexander Halikarnassos
69 Alexander Side
70 Alexander Gordion
71 Alexander Andyra
72 Alexander Gordion
73 Alexander Andyra
74 Alexander Gordion
75 Alexander Andyra
76 Alexander Andyra
77 Alexander Gordion
78 Alexander Gordion
79 Alexander Sardes
80 Alexander Ephesos
81 Alexander Sardes
82 Alexander Granicus
83 Alexander Pella
84 Alexander Pella
85 Alexander Granicus
86 Alexander Pella
87 Alexander Pella
88 Alexander Granicus
89 Alexander Granicus
90 Alexander Pella
91 Alexander Pella
92 Alexander Pella
93 Alexander Pella
94 Alexander Granicus
95 Alexander Pella
96 Alexander Granicus
97 Alexander Sardes
98 Alexander Sardes
99 Alexander Gordion
100 Alexander Sardes
101 Alexander Sardes
102 Alexander Sardes
103 Alexander Ephesos
104 Alexander Sardes
105 Alexander Sardes
106 Alexander Ephesos
107 Alexander Miletos
108 Alexander Halikarnassos
109 Alexander Side
110 Alexander Tarsos
111 Alexander Andyra
112 Alexander Andyra
113 Alexander Gordion
114 Alexander Gordion
115 Alexander Sardes
116 Alexander Ephesos
117 Alexander Ephesos
118 Alexander Miletos
119 Alexander Ephesos
120 Alexander Miletos
121 Alexander Ephesos
122 Alexander Miletos
123 Alexander Ephesos
124 Alexander Ephesos
125 Alexander Sardes
126 Alexander Ephesos
127 Alexander Ephesos
128 Alexander Ephesos
129 Alexander Sardes
130 Alexander Granicus
131 Alexander Granicus
132 Alexander Pella
133 Alexander Pella
134 Alexander Granicus
135 Alexander Sardes
136 Alexander Ephesos
137 Alexander Sardes
138 Alexander Granicus
139 Alexander Sardes
140 Alexander Sardes
score 0.37037
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Pella
3 Alexander Pella
4 Alexander Granicus
5 Alexander Granicus
6 Alexander Sardes
7 Alexander Gordion
8 Alexander Andyra
9 Alexander Tarsos
10 Alexander Issus
11 Alexander Issus
12 Alexander Byblos
13 Alexander Issus
14 Alexander Byblos
15 Alexander Sidon
16 Alexander Byblos
17 Alexander Issus
18 Alexander Byblos
19 Alexander Sidon
20 Alexander Tyre
21 Alexander Gaza
22 Alexander Memphis
23 Alexander Alexandria
24 Alexander Paraetonion
25 Alexander Paraetonion
26 Alexander Alexandria
27 Alexander Paraetonion
28 Alexander Amonin
29 Alexander Memphis
30 Alexander Gaza
31 Alexander Tyre
32 Alexander Sidon
33 Alexander Byblos
34 Alexander Sidon
35 Alexander Byblos
36 Alexander Byblos
37 Alexander Issus
38 Alexander Byblos
39 Alexander Byblos
40 Alexander Byblos
41 Alexander Issus
42 Alexander Tarsos
43 Alexander Side
44 Alexander Tarsos
45 Alexander Tarsos
46 Alexander Issus
47 Alexander Issus
48 Alexander Tarsos
49 Alexander Andyra
50 Alexander Gordion
51 Alexander Sardes
52 Alexander Sardes
53 Alexander Gordion
54 Alexander Gordion
55 Alexander Side
56 Alexander Halikarnassos
57 Alexander Side
58 Alexander Halikarnassos
59 Alexander Side
60 Alexander Halikarnassos
61 Alexander Miletos
62 Alexander Halikarnassos
63 Alexander Miletos
64 Alexander Halikarnassos
65 Alexander Miletos
66 Alexander Miletos
67 Alexander Halikarnassos
68 Alexander Miletos
69 Alexander Halikarnassos
70 Alexander Halikarnassos
71 Alexander Miletos
72 Alexander Ephesos
73 Alexander Miletos
74 Alexander Miletos
75 Alexander Miletos
76 Alexander Ephesos
77 Alexander Ephesos
78 Alexander Miletos
79 Alexander Miletos
80 Alexander Ephesos
81 Alexander Miletos
82 Alexander Halikarnassos
83 Alexander Halikarnassos
84 Alexander Miletos
85 Alexander Miletos
86 Alexander Halikarnassos
87 Alexander Miletos
88 Alexander Miletos
89 Alexander Halikarnassos
90 Alexander Halikarnassos
91 Alexander Halikarnassos
92 Alexander Side
93 Alexander Gordion
94 Alexander Andyra
95 Alexander Andyra
96 Alexander Andyra
97 Alexander Andyra
98 Alexander Gordion
99 Alexander Side
100 Alexander Side
101 Alexander Side
102 Alexander Halikarnassos
103 Alexander Miletos
104 Alexander Halikarnassos
105 Alexander Halikarnassos
106 Alexander Halikarnassos
107 Alexander Halikarnassos
108 Alexander Miletos
109 Alexander Miletos
110 Alexander Halikarnassos
111 Alexander Halikarnassos
112 Alexander Miletos
113 Alexander Miletos
114 Alexander Halikarnassos
115 Alexander Miletos
116 Alexander Ephesos
117 Alexander Ephesos
118 Alexander Miletos
119 Alexander Miletos
120 Alexander Halikarnassos
121 Alexander Halikarnassos
122 Alexander Side
123 Alexander Halikarnassos
124 Alexander Halikarnassos
125 Alexander Miletos
126 Alexander Miletos
127 Alexander Miletos
128 Alexander Miletos
129 Alexander Miletos
130 Alexander Halikarnassos
131 Alexander Halikarnassos
132 Alexander Miletos
133 Alexander Halikarnassos
134 Alexander Side
135 Alexander Tarsos
136 Alexander Tarsos
137 Alexander Side
