newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Pella
3 Alexander Pella
4 Alexander Granicus
5 Alexander Sardis
6 Alexander Ephesus
7 Alexander Miletus
8 Alexander Halicarnassus
9 Alexander Side
10 Alexander Tarsus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Tarsus
14 Alexander Ankara
15 Alexander Tarsus
16 Alexander Issus
17 Alexander Byblos
18 Alexander Sidon
19 Alexander Sidon
20 Alexander Sidon
21 Alexander Sidon
22 Alexander Byblos
23 Alexander Sidon
24 Alexander Sidon
25 Alexander Tyre
26 Alexander Gaza
27 Alexander Memphis
28 Alexander Alexandria
29 Alexander Alexandria
30 Alexander Siwa
31 Alexander Alexandria
32 Alexander Siwa
33 Alexander Siwa
34 Alexander Alexandria
35 Alexander Alexandria
36 Alexander Memphis
37 Alexander Siwa
38 Alexander Alexandria
39 Alexander Siwa
40 Alexander Alexandria
41 Alexander Siwa
42 Alexander Siwa
43 Alexander Memphis
44 Alexander Thebes
45 Alexander Thebes
46 Alexander Memphis
47 Alexander Memphis
48 Alexander Gaza
49 Alexander Tyre
50 Alexander Damascus
51 Alexander Nisibis
52 Alexander Damascus
53 Alexander Tyre
54 Alexander Damascus
55 Alexander Nisibis
56 Alexander Nisibis
57 Alexander Nisibis
58 Alexander Gaugamela
59 Alexander Arbela
60 Alexander Opis
61 Alexander Arbela
62 Alexander Gaugamela
63 Alexander Nisibis
64 Alexander Damascus
65 Alexander Damascus
66 Alexander Damascus
67 Alexander Tyre
68 Alexander Gaza
69 Alexander Tyre
70 Alexander Damascus
71 Alexander Tyre
72 Alexander Sidon
73 Alexander Byblos
74 Alexander Byblos
75 Alexander Byblos
76 Alexander Issus
77 Alexander Issus
78 Alexander Tarsus
79 Alexander Side
80 Alexander Gordion
81 Alexander Gordion
82 Alexander Sardis
83 Alexander Sardis
84 Alexander Sardis
85 Alexander Granicus
86 Alexander Pella
87 Alexander Pella
88 Alexander Pella
89 Alexander Pella
90 Alexander Pella
91 Alexander Granicus
92 Alexander Granicus
93 Alexander Granicus
94 Alexander Granicus
95 Alexander Sardis
96 Alexander Ephesus
97 Alexander Sardis
98 Alexander Granicus
99 Alexander Pella
100 Alexander Granicus
101 Alexander Pella
102 Alexander Granicus
103 Alexander Granicus
104 Alexander Sardis
105 Alexander Granicus
106 Alexander Pella
107 Alexander Pella
108 Alexander Pella
109 Alexander Pella
110 Alexander Pella
111 Alexander Granicus
112 Alexander Sardis
113 Alexander Ephesus
114 Alexander Ephesus
115 Alexander Miletus
116 Alexander Miletus
117 Alexander Halicarnassus
118 Alexander Side
119 Alexander Tarsus
120 Alexander Issus
121 Alexander Byblos
122 Alexander Byblos
123 Alexander Sidon
124 Alexander Sidon
125 Alexander Tyre
126 Alexander Tyre
127 Alexander Tyre
128 Alexander Gaza
129 Alexander Memphis
130 Alexander Memphis
131 Alexander Memphis
132 Alexander Alexandria
133 Alexander Siwa
134 Alexander Alexandria
135 Alexander Alexandria
136 Alexander Siwa
137 Alexander Siwa
138 Alexander Memphis
139 Alexander Gaza
140 Alexander Gaza
score:0.486111 maxDepth:47
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Pella
3 Alexander Pella
4 Alexander Granicus
5 Alexander Sardis
6 Alexander Ephesus
7 Alexander Miletus
8 Alexander Halicarnassus
9 Alexander Side
10 Alexander Tarsus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Tarsus
14 Alexander Ankara
15 Alexander Tarsus
16 Alexander Issus
17 Alexander Byblos
18 Alexander Sidon
19 Alexander Sidon
20 Alexander Sidon
21 Alexander Sidon
22 Alexander Byblos
23 Alexander Sidon
24 Alexander Sidon
25 Alexander Tyre
26 Alexander Gaza
27 Alexander Memphis
28 Alexander Alexandria
29 Alexander Alexandria
30 Alexander Siwa
31 Alexander Alexandria
32 Alexander Siwa
33 Alexander Siwa
34 Alexander Alexandria
35 Alexander Siwa
36 Alexander Alexandria
37 Alexander Alexandria
38 Alexander Siwa
39 Alexander Alexandria
40 Alexander Siwa
41 Alexander Alexandria
42 Alexander Memphis
43 Alexander Thebes
44 Alexander Memphis
45 Alexander Gaza
46 Alexander Gaza
47 Alexander Memphis
48 Alexander Memphis
49 Alexander Memphis
50 Alexander Memphis
51 Alexander Siwa
52 Alexander Alexandria
53 Alexander Memphis
54 Alexander Memphis
55 Alexander Gaza
56 Alexander Tyre
57 Alexander Gaza
58 Alexander Tyre
59 Alexander Damascus
60 Alexander Damascus
61 Alexander Damascus
62 Alexander Nisibis
63 Alexander Gaugamela
64 Alexander Comana
65 Alexander Comana
66 Alexander Ankara
67 Alexander Gordion
68 Alexander Gordion
69 Alexander Ankara
70 Alexander Comana
71 Alexander Gaugamela
72 Alexander Nisibis
73 Alexander Nisibis
74 Alexander Nisibis
75 Alexander Damascus
76 Alexander Damascus
77 Alexander Nisibis
78 Alexander Nisibis
79 Alexander Nisibis
80 Alexander Gaugamela
81 Alexander Arbela
82 Alexander Ecbatana
83 Alexander Ecbatana
84 Alexander Ecbatana
85 Alexander Ray
86 Alexander Ecbatana
87 Alexander Ray
88 Alexander Ray
89 Alexander Hecatompylos
90 Alexander Herat
91 Alexander Hecatompylos
92 Alexander Ray
93 Alexander Hecatompylos
94 Alexander Herat
95 Alexander Herat
96 Alexander Herat
97 Alexander Herat
98 Alexander Herat
99 Alexander Hecatompylos
100 Alexander Herat
101 Alexander Hecatompylos
102 Alexander Ray
103 Alexander Hecatompylos
104 Alexander Herat
105 Alexander Hecatompylos
106 Alexander Ray
107 Alexander Ecbatana
108 Alexander Ecbatana
109 Alexander Pasargadae
110 Alexander Ecbatana
111 Alexander Ecbatana
112 Alexander Ray
113 Alexander Hecatompylos
114 Alexander Herat
115 Alexander Hecatompylos
116 Alexander Ray
117 Alexander Ecbatana
118 Alexander Arbela
119 Alexander Arbela
120 Alexander Opis
121 Alexander Babylon
122 Alexander Babylon
123 Alexander Opis
124 Alexander Arbela
125 Alexander Opis
126 Alexander Babylon
127 Alexander Susa
128 Alexander Arbela
129 Alexander Arbela
130 Alexander Arbela
131 Alexander Ecbatana
132 Alexander Pasargadae
133 Alexander Persepolis
134 Alexander Persepolis
135 Alexander Persepolis
136 Alexander Persepolis
137 Alexander Susa
138 Alexander Charax
139 Alexander Charax
140 Alexander Susa
