0,0
1000,0.0769231
2000,0.102564
3000,0.0512821
4000,0.102564
5000,0.0769231
6000,0.153846
7000,0.102564
8000,0.153846
9000,0.153846
10000,0.153846
11000,0.128205
12000,0.128205
13000,0.128205
14000,0.128205
15000,0.153846
16000,0.153846
17000,0.153846
18000,0.153846
19000,0.128205
20000,0.153846
21000,0.128205
22000,0.25641
23000,0.179487
24000,0.153846
25000,0.179487
26000,0.230769
27000,0.230769
28000,0.230769
29000,0.25641
30000,0.153846
31000,0.205128
32000,0.282051
33000,0.230769
34000,0.282051
35000,0.205128
36000,0.230769
37000,0.230769
38000,0.230769
39000,0.358974
40000,0.358974
41000,0.333333
42000,0.358974
43000,0.333333
44000,0.384615
45000,0.307692
46000,0.358974
47000,0.307692
48000,0.384615
49000,0.384615
50000,0.384615
51000,0.384615
52000,0.358974
53000,0.358974
54000,0.358974
55000,0.358974
56000,0.384615
57000,0.384615
58000,0.384615
59000,0.384615
60000,0.384615
61000,0.358974
62000,0.358974
63000,0.358974
64000,0.358974
65000,0.358974
66000,0.307692
67000,0.358974
68000,0.384615
69000,0.384615
70000,0.384615
71000,0.358974
72000,0.358974
73000,0.384615
74000,0.384615
75000,0.358974
76000,0.333333
77000,0.384615
78000,0.358974
79000,0.358974
80000,0.384615
81000,0.384615
82000,0.307692
83000,0.384615
84000,0.384615
85000,0.358974
86000,0.384615
87000,0.384615
88000,0.384615
89000,0.307692
90000,0.384615
91000,0.384615
92000,0.384615
93000,0.384615
94000,0.384615
95000,0.384615
96000,0.384615
97000,0.384615
98000,0.384615
99000,0.358974
100000,0.384615
101000,0.358974
102000,0.384615
103000,0.384615
104000,0.384615
105000,0.358974
106000,0.384615
107000,0.384615
108000,0.384615
109000,0.358974
110000,0.384615
111000,0.384615
112000,0.384615
113000,0.384615
114000,0.384615
115000,0.384615
116000,0.384615
117000,0.384615
118000,0.358974
119000,0.358974
120000,0.384615
121000,0.384615
122000,0.333333
123000,0.384615
124000,0.384615
125000,0.384615
126000,0.358974
127000,0.384615
128000,0.384615
129000,0.384615
130000,0.384615
131000,0.384615
132000,0.384615
133000,0.384615
134000,0.384615
135000,0.384615
136000,0.384615
137000,0.384615
138000,0.384615
139000,0.384615
140000,0.384615
141000,0.384615
142000,0.384615
143000,0.384615
144000,0.384615
145000,0.384615
146000,0.384615
147000,0.358974
148000,0.384615
149000,0.384615
150000,0.384615
151000,0.384615
152000,0.384615
153000,0.384615
154000,0.384615
155000,0.384615
156000,0.384615
157000,0.384615
158000,0.384615
159000,0.384615
160000,0.384615
161000,0.384615
162000,0.384615
163000,0.384615
164000,0.384615
165000,0.384615
166000,0.384615
167000,0.384615
168000,0.384615
169000,0.384615
170000,0.384615
171000,0.384615
172000,0.384615
173000,0.384615
174000,0.384615
175000,0.384615
176000,0.384615
177000,0.384615
178000,0.333333
179000,0.358974
180000,0.384615
181000,0.384615
182000,0.384615
183000,0.384615
184000,0.384615
185000,0.384615
186000,0.384615
187000,0.384615
188000,0.384615
189000,0.384615
190000,0.384615
191000,0.384615
192000,0.384615
193000,0.384615
194000,0.410256
195000,0.384615
196000,0.384615
197000,0.384615
198000,0.384615
199000,0.384615
200000,0.384615
201000,0.384615
202000,0.384615
203000,0.410256
204000,0.384615
205000,0.384615
206000,0.384615
207000,0.384615
208000,0.384615
209000,0.410256
210000,0.384615
211000,0.384615
212000,0.384615
213000,0.410256
214000,0.384615
215000,0.384615
216000,0.461538
217000,0.384615
218000,0.410256
219000,0.384615
220000,0.384615
221000,0.410256
222000,0.384615
223000,0.410256
224000,0.435897
225000,0.410256
226000,0.410256
227000,0.435897
228000,0.410256
229000,0.410256
230000,0.410256
231000,0.410256
232000,0.410256
233000,0.461538
234000,0.461538
235000,0.410256
236000,0.410256
237000,0.461538
238000,0.410256
239000,0.435897
240000,0.410256
241000,0.410256
242000,0.461538
243000,0.410256
244000,0.461538
245000,0.435897
246000,0.435897
247000,0.461538
248000,0.435897
249000,0.461538
250000,0.435897
251000,0.461538
252000,0.461538
253000,0.461538
254000,0.435897
255000,0.461538
256000,0.461538
257000,0.461538
258000,0.435897
259000,0.461538
260000,0.461538
261000,0.461538
262000,0.461538
263000,0.461538
264000,0.461538
265000,0.461538
266000,0.461538
267000,0.461538
268000,0.461538
269000,0.461538
270000,0.461538
271000,0.461538
272000,0.461538
273000,0.461538
274000,0.461538
275000,0.461538
276000,0.435897
277000,0.410256
278000,0.461538
279000,0.461538
280000,0.461538
281000,0.461538
282000,0.461538
283000,0.461538
284000,0.461538
285000,0.461538
286000,0.461538
287000,0.461538
288000,0.461538
289000,0.461538
290000,0.461538
291000,0.461538
292000,0.461538
293000,0.461538
294000,0.461538
295000,0.461538
296000,0.461538
297000,0.461538
298000,0.487179
299000,0.461538
300000,0.461538
301000,0.461538
302000,0.487179
303000,0.461538
304000,0.435897
305000,0.461538
306000,0.461538
307000,0.461538
308000,0.461538
309000,0.461538
310000,0.461538
311000,0.461538
312000,0.461538
313000,0.461538
314000,0.487179
315000,0.461538
316000,0.487179
317000,0.461538
318000,0.461538
319000,0.461538
320000,0.461538
321000,0.461538
322000,0.461538
323000,0.461538
324000,0.461538
325000,0.461538
326000,0.461538
327000,0.461538
328000,0.461538
329000,0.461538
330000,0.461538
331000,0.461538
332000,0.461538
333000,0.461538
334000,0.461538
335000,0.461538
336000,0.461538
337000,0.461538
338000,0.461538
339000,0.435897
340000,0.461538
341000,0.487179
342000,0.461538
343000,0.461538
344000,0.461538
345000,0.461538
346000,0.461538
347000,0.487179
348000,0.487179
349000,0.461538
350000,0.461538
351000,0.487179
352000,0.461538
353000,0.461538
354000,0.461538
355000,0.487179
356000,0.487179
357000,0.487179
358000,0.461538
359000,0.487179
360000,0.487179
361000,0.487179
362000,0.461538
363000,0.461538
364000,0.487179
365000,0.461538
366000,0.487179
367000,0.461538
368000,0.487179
369000,0.487179
370000,0.461538
371000,0.461538
372000,0.461538
373000,0.487179
374000,0.487179
375000,0.461538
376000,0.487179
377000,0.461538
378000,0.487179
379000,0.512821
380000,0.487179
381000,0.487179
382000,0.487179
383000,0.487179
384000,0.487179
385000,0.487179
386000,0.512821
387000,0.512821
388000,0.538462
389000,0.538462
390000,0.487179
391000,0.487179
392000,0.512821
393000,0.487179
394000,0.512821
395000,0.538462
396000,0.512821
397000,0.538462
398000,0.538462
399000,0.512821
400000,0.487179
401000,0.512821
402000,0.512821
403000,0.487179
404000,0.512821
405000,0.538462
406000,0.538462
407000,0.538462
408000,0.487179
409000,0.538462
410000,0.512821
411000,0.487179
412000,0.487179
413000,0.487179
414000,0.512821
415000,0.487179
416000,0.512821
417000,0.538462
418000,0.512821
419000,0.512821
420000,0.538462
421000,0.538462
422000,0.564103
423000,0.538462
424000,0.512821
425000,0.538462
426000,0.538462
427000,0.538462
428000,0.564103
429000,0.512821
430000,0.512821
431000,0.564103
432000,0.538462
433000,0.538462
434000,0.512821
435000,0.538462
436000,0.538462
437000,0.538462
438000,0.512821
439000,0.538462
