newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Sardis
3 Alexander Miletus
4 Alexander Side
5 Alexander Gordion
6 Alexander Ankara
7 Alexander Gordion
8 Alexander Side
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Sidon
14 Alexander Tyre
15 Alexander Memphis
16 Alexander Siwa
17 Alexander Alexandria
18 Alexander Memphis
19 Alexander Tyre
20 Alexander Damascus
21 Alexander Gaugamela
22 Alexander Arbela
23 Alexander Babylon
24 Alexander Susa
25 Alexander Persepolis
26 Alexander Ecbatana
27 Alexander Hecatompylos
28 Alexander A Arachosia
29 Alexander A Carmania
30 Alexander Persepolis
31 Alexander Susa
32 Alexander Arbela
33 Alexander Gaugamela
34 Alexander Damascus
35 Alexander Tyre
36 Alexander Sidon
37 Alexander Issus
38 Alexander Tarsus
39 Alexander Tarsus
40 Alexander Ankara
41 Alexander Ankara
42 Alexander Comana
43 Alexander Gaugamela
44 Alexander Arbela
45 Alexander Susa
46 Alexander Babylon
47 Alexander Arbela
48 Alexander Gaugamela
49 Alexander Comana
50 Alexander Ankara
51 Alexander Gordion
52 Alexander Side
53 Alexander Tarsus
54 Alexander Ankara
55 Alexander Comana
56 Alexander Comana
57 Alexander Gaugamela
58 Alexander Arbela
59 Alexander Babylon
60 Alexander Susa
61 Alexander Babylon
62 Alexander Arbela
63 Alexander Babylon
64 Alexander Susa
65 Alexander Babylon
66 Alexander Babylon
67 Alexander Susa
68 Alexander Babylon
69 Alexander Babylon
70 Alexander Arbela
71 Alexander Arbela
score:0.540541 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Sardis
3 Alexander Miletus
4 Alexander Side
5 Alexander Gordion
6 Alexander Ankara
7 Alexander Gordion
8 Alexander Side
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Sidon
14 Alexander Tyre
15 Alexander Memphis
16 Alexander Siwa
17 Alexander Alexandria
18 Alexander Memphis
19 Alexander Tyre
20 Alexander Damascus
21 Alexander Gaugamela
22 Alexander Arbela
23 Alexander Babylon
24 Alexander Susa
25 Alexander Persepolis
26 Alexander Ecbatana
27 Alexander Hecatompylos
28 Alexander A Arachosia
29 Alexander A Caucasus
30 Alexander Aornos
31 Alexander Nicaea
32 Alexander A Indus
33 Alexander Patala
34 Alexander Bela
35 Alexander A Carmania
36 Alexander A Arachosia
37 Alexander Hecatompylos
38 Alexander Ecbatana
39 Alexander Persepolis
40 Alexander Susa
41 Alexander Babylon
42 Alexander Susa
43 Alexander Babylon
44 Alexander Arbela
45 Alexander Gaugamela
46 Alexander Damascus
47 Alexander Tyre
48 Alexander Sidon
49 Alexander Issus
50 Alexander Tarsus
51 Alexander Ankara
52 Alexander Comana
53 Alexander Gaugamela
54 Alexander Arbela
55 Alexander Susa
56 Alexander Babylon
57 Alexander Arbela
58 Alexander Gaugamela
59 Alexander Comana
60 Alexander Ankara
61 Alexander Tarsus
62 Alexander Side
63 Alexander Gordion
64 Alexander Ankara
65 Alexander Comana
66 Alexander Gaugamela
67 Alexander Arbela
68 Alexander Babylon
69 Alexander Arbela
70 Alexander Arbela
71 Alexander Arbela
score:0.540541 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Sardis
3 Alexander Miletus
4 Alexander Side
5 Alexander Gordion
6 Alexander Ankara
7 Alexander Gordion
8 Alexander Side
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Sidon
14 Alexander Tyre
15 Alexander Memphis
16 Alexander Alexandria
17 Alexander Siwa
18 Alexander Memphis
19 Alexander Tyre
20 Alexander Damascus
21 Alexander Gaugamela
22 Alexander Arbela
23 Alexander Babylon
24 Alexander Susa
25 Alexander Persepolis
26 Alexander Ecbatana
27 Alexander Hecatompylos
28 Alexander A Arachosia
29 Alexander A Caucasus
30 Alexander Aornos
31 Alexander Aornos
32 Alexander Nicaea
33 Alexander A Indus
34 Alexander Patala
35 Alexander Bela
36 Alexander A Carmania
37 Alexander Persepolis
38 Alexander Persepolis
39 Alexander Susa
40 Alexander Arbela
41 Alexander Gaugamela
42 Alexander Gaugamela
43 Alexander Damascus
44 Alexander Tyre
45 Alexander Sidon
46 Alexander Issus
47 Alexander Tarsus
48 Alexander Ankara
49 Alexander Comana
50 Alexander Gaugamela
51 Alexander Gaugamela
52 Alexander Arbela
53 Alexander Susa
54 Alexander Babylon
55 Alexander Arbela
56 Alexander Gaugamela
57 Alexander Comana
58 Alexander Ankara
59 Alexander Gordion
60 Alexander Sardis
61 Alexander Miletus
62 Alexander Side
63 Alexander Gordion
64 Alexander Ankara
65 Alexander Comana
66 Alexander Gaugamela
67 Alexander Arbela
68 Alexander Babylon
69 Alexander Arbela
70 Alexander Arbela
71 Alexander Arbela
score:0.540541 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Sardis
3 Alexander Miletus
4 Alexander Side
5 Alexander Gordion
6 Alexander Ankara
7 Alexander Gordion
8 Alexander Side
9 Alexander Tarsus
10 Alexander Issus
11 Alexander Tarsus
12 Alexander Issus
13 Alexander Sidon
14 Alexander Tyre
15 Alexander Memphis
16 Alexander Siwa
17 Alexander Alexandria
18 Alexander Memphis
19 Alexander Tyre
20 Alexander Damascus
21 Alexander Gaugamela
22 Alexander Arbela
23 Alexander Babylon
24 Alexander Susa
25 Alexander Persepolis
26 Alexander Ecbatana
27 Alexander Hecatompylos
