newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Side
6 Alexander Tarsus
7 Alexander Ankara
8 Alexander Gordion
9 Alexander Ankara
10 Alexander Tarsus
11 Alexander Side
12 Alexander Miletus
13 Alexander Sardis
14 Alexander Gordion
15 Alexander Side
16 Alexander Tarsus
17 Alexander Ankara
18 Alexander Ankara
19 Alexander Ankara
20 Alexander Comana
21 Alexander Ankara
22 Alexander Gordion
23 Alexander Sardis
24 Alexander Gordion
25 Alexander Side
26 Alexander Gordion
27 Alexander Ankara
28 Alexander Comana
29 Alexander Ankara
30 Alexander Tarsus
31 Alexander Side
32 Alexander Miletus
33 Alexander Sardis
34 Alexander Gordion
35 Alexander Ankara
36 Alexander Comana
37 Alexander Ankara
38 Alexander Gordion
39 Alexander Sardis
40 Alexander Miletus
41 Alexander Side
42 Alexander Gordion
43 Alexander Ankara
44 Alexander Tarsus
45 Alexander Issus
46 Alexander Sidon
47 Alexander Tyre
48 Alexander Memphis
49 Alexander Siwa
50 Alexander Siwa
51 Alexander Siwa
52 Alexander Alexandria
53 Alexander Memphis
54 Alexander Tyre
55 Alexander Damascus
56 Alexander Gaugamela
57 Alexander Arbela
58 Alexander Babylon
59 Alexander Susa
60 Alexander Babylon
61 Alexander Susa
62 Alexander Babylon
63 Alexander Arbela
64 Alexander Babylon
65 Alexander Susa
66 Alexander Persepolis
67 Alexander Susa
68 Alexander Babylon
69 Alexander Arbela
70 Alexander Gaugamela
71 Alexander Gaugamela
score:0.25641 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Side
6 Alexander Side
7 Alexander Tarsus
8 Alexander Ankara
9 Alexander Tarsus
10 Alexander Side
11 Alexander Gordion
12 Alexander Sardis
13 Alexander Miletus
14 Alexander Side
15 Alexander Tarsus
16 Alexander Ankara
17 Alexander Ankara
18 Alexander Ankara
19 Alexander Tarsus
20 Alexander Side
21 Alexander Miletus
22 Alexander Sardis
23 Alexander Gordion
24 Alexander Ankara
25 Alexander Comana
26 Alexander Ankara
27 Alexander Tarsus
28 Alexander Side
29 Alexander Miletus
30 Alexander Sardis
31 Alexander Gordion
32 Alexander Ankara
33 Alexander Comana
34 Alexander Gaugamela
35 Alexander Comana
36 Alexander Ankara
37 Alexander Tarsus
38 Alexander Side
39 Alexander Miletus
40 Alexander Sardis
41 Alexander Gordion
42 Alexander Ankara
43 Alexander Tarsus
44 Alexander Issus
45 Alexander Sidon
46 Alexander Tyre
47 Alexander Memphis
48 Alexander Alexandria
49 Alexander Siwa
50 Alexander Memphis
51 Alexander Siwa
52 Alexander Memphis
53 Alexander Tyre
54 Alexander Tyre
55 Alexander Damascus
56 Alexander Gaugamela
57 Alexander Arbela
58 Alexander Babylon
59 Alexander Arbela
60 Alexander Babylon
61 Alexander Susa
62 Alexander Babylon
63 Alexander Arbela
64 Alexander Babylon
65 Alexander Susa
66 Alexander Persepolis
67 Alexander Susa
68 Alexander Babylon
69 Alexander Arbela
70 Alexander Gaugamela
71 Alexander Gaugamela
score:0.25641 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Granicus
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Side
6 Alexander Gordion
7 Alexander Ankara
8 Alexander Ankara
9 Alexander Ankara
10 Alexander Tarsus
11 Alexander Side
12 Alexander Miletus
13 Alexander Miletus
14 Alexander Sardis
15 Alexander Granicus
16 Alexander Granicus
17 Alexander Granicus
18 Alexander Granicus
19 Alexander Granicus
20 Alexander Granicus
21 Alexander Granicus
22 Alexander Granicus
23 Alexander Sardis
24 Alexander Gordion
25 Alexander Gordion
26 Alexander Side
27 Alexander Gordion
28 Alexander Gordion
29 Alexander Side
30 Alexander Side
31 Alexander Tarsus
32 Alexander Tarsus
33 Alexander Issus
34 Alexander Tarsus
35 Alexander Tarsus
36 Alexander Ankara
37 Alexander Ankara
38 Alexander Comana
39 Alexander Comana
40 Alexander Ankara
41 Alexander Comana
42 Alexander Ankara
43 Alexander Ankara
44 Alexander Tarsus
45 Alexander Issus
46 Alexander Sidon
47 Alexander Tyre
48 Alexander Memphis
49 Alexander Alexandria
50 Alexander Memphis
51 Alexander Alexandria
52 Alexander Siwa
53 Alexander Memphis
54 Alexander Tyre
55 Alexander Damascus
56 Alexander Gaugamela
57 Alexander Arbela
58 Alexander Arbela
59 Alexander Babylon
60 Alexander Susa
61 Alexander Persepolis
62 Alexander Ecbatana
63 Alexander Persepolis
64 Alexander Susa
65 Alexander Arbela
66 Alexander Susa
67 Alexander Arbela
68 Alexander Babylon
69 Alexander Arbela
70 Alexander Gaugamela
71 Alexander Gaugamela
score:0.25641 maxDepth:-1
playoutEnd ----------------------------------------------
newPlayout ----------------------------------------------
0 Alexander Pella
1 Alexander Pella
2 Alexander Granicus
3 Alexander Sardis
4 Alexander Miletus
5 Alexander Side
6 Alexander Tarsus
7 Alexander Ankara
8 Alexander Tarsus
9 Alexander Side
10 Alexander Side
11 Alexander Gordion
12 Alexander Sardis
13 Alexander Granicus
14 Alexander Sardis
15 Alexander Miletus
16 Alexander Side
17 Alexander Gordion
18 Alexander Ankara
19 Alexander Tarsus
20 Alexander Side
21 Alexander Miletus
22 Alexander Sardis
23 Alexander Gordion
24 Alexander Side
25 Alexander Tarsus
26 Alexander Ankara
27 Alexander Tarsus
28 Alexander Side
29 Alexander Gordion
30 Alexander Ankara
31 Alexander Gordion
32 Alexander Ankara
33 Alexander Tarsus
34 Alexander Side
35 Alexander Gordion
36 Alexander Sardis
37 Alexander Miletus
38 Alexander Side
39 Alexander Side
40 Alexander Gordion
41 Alexander Ankara
42 Alexander Tarsus
43 Alexander Issus
44 Alexander Sidon
45 Alexander Tyre
46 Alexander Memphis
47 Alexander Siwa
48 Alexander Memphis
49 Alexander Siwa
50 Alexander Alexandria
51 Alexander Memphis
52 Alexander Tyre
53 Alexander Damascus
54 Alexander Gaugamela
55 Alexander Arbela
56 Alexander Babylon
57 Alexander Arbela
58 Alexander Babylon
59 Alexander Susa
60 Alexander Babylon
61 Alexander Arbela
62 Alexander Susa
63 Alexander Arbela
64 Alexander Babylon
